message,concepts
"(33, 37, 31, 0)","[((2, 7, 0), (1, 1, 1)), ((5, 6, 0), (1, 1, 1)), ((5, 6, 0), (1, 1, 1)), ((2, 7, 0), (1, 1, 1)), ((5, 6, 0), (1, 1, 1)), ((2, 6, 8), (1, 1, 1)), ((5, 6, 8), (1, 1, 1)), ((2, 6, 8), (1, 1, 1)), ((2, 7, 0), (1, 1, 1)), ((5, 7, 8), (1, 1, 1)), ((5, 7, 8), (1, 1, 1)), ((5, 7, 8), (1, 1, 1)), ((2, 6, 0), (1, 1, 1)), ((2, 7, 0), (1, 1, 1)), ((2, 7, 0), (1, 1, 1)), ((5, 7, 0), (1, 1, 1)), ((2, 6, 8), (1, 1, 1)), ((2, 6, 8), (1, 1, 1)), ((2, 6, 8), (1, 1, 1)), ((2, 7, 0), (1, 1, 1)), ((5, 7, 8), (1, 1, 1)), ((2, 7, 0), (1, 1, 1)), ((2, 7, 8), (1, 1, 1)), ((5, 6, 8), (1, 1, 1)), ((2, 6, 0), (1, 1, 1)), ((5, 6, 0), (1, 1, 1)), ((5, 7, 0), (1, 1, 1)), ((2, 7, 8), (1, 1, 1)), ((5, 7, 8), (1, 1, 1)), ((5, 7, 8), (1, 1, 1)), ((2, 7, 0), (1, 1, 1)), ((5, 7, 8), (1, 1, 1)), ((2, 7, 0), (1, 1, 1)), ((5, 6, 8), (1, 1, 1)), ((2, 6, 0), (1, 1, 1)), ((5, 6, 8), (1, 1, 1)), ((2, 6, 0), (1, 1, 1)), ((5, 7, 8), (1, 1, 1)), ((2, 6, 8), (1, 1, 1)), ((2, 6, 0), (1, 1, 1)), ((2, 7, 0), (1, 1, 1)), ((2, 7, 8), (1, 1, 1)), ((5, 6, 0), (1, 1, 1)), ((2, 6, 0), (1, 1, 1)), ((5, 7, 0), (1, 1, 1)), ((2, 6, 8), (1, 1, 1)), ((2, 7, 8), (1, 1, 1)), ((5, 6, 8), (1, 1, 1)), ((5, 7, 8), (1, 1, 1)), ((2, 7, 8), (1, 1, 1)), ((5, 7, 0), (1, 1, 1)), ((5, 6, 8), (1, 1, 1)), ((5, 6, 8), (1, 1, 1)), ((5, 7, 0), (1, 1, 1)), ((5, 6, 8), (1, 1, 1)), ((5, 7, 0), (1, 1, 1)), ((2, 7, 8), (1, 1, 1)), ((2, 6, 0), (1, 1, 1)), ((5, 6, 0), (1, 1, 1)), ((5, 7, 0), (1, 1, 1)), ((2, 7, 8), (1, 1, 1))]"
"(33, 37, 32, 0)","[((4, 8, 8), (1, 1, 1)), ((4, 8, 8), (1, 1, 1)), ((4, 10, 0), (1, 1, 1)), ((4, 8, 8), (1, 1, 1)), ((4, 8, 8), (1, 1, 1)), ((4, 10, 0), (1, 1, 1)), ((4, 8, 8), (1, 1, 1)), ((4, 13, 8), (1, 1, 1)), ((4, 10, 0), (1, 1, 1)), ((4, 8, 0), (1, 1, 1)), ((4, 8, 0), (1, 1, 1)), ((4, 8, 0), (1, 1, 1)), ((4, 10, 8), (1, 1, 1)), ((4, 10, 8), (1, 1, 1)), ((4, 10, 0), (1, 1, 1)), ((4, 10, 0), (1, 1, 1)), ((4, 10, 8), (1, 1, 1)), ((4, 13, 8), (1, 1, 1)), ((4, 10, 8), (1, 1, 1)), ((4, 10, 8), (1, 1, 1)), ((4, 8, 0), (1, 1, 1)), ((4, 10, 8), (1, 1, 1)), ((4, 13, 8), (1, 1, 1)), ((4, 10, 0), (1, 1, 1)), ((4, 13, 0), (1, 1, 1)), ((4, 8, 8), (1, 1, 1)), ((4, 13, 8), (1, 1, 1)), ((4, 10, 8), (1, 1, 1)), ((4, 10, 8), (1, 1, 1)), ((4, 13, 8), (1, 1, 1)), ((4, 8, 8), (1, 1, 1)), ((4, 10, 8), (1, 1, 1)), ((4, 10, 0), (1, 1, 1))]"
"(33, 37, 37, 0)","[((2, 13, 8), (1, 1, 1)), ((2, 13, 8), (1, 1, 1)), ((5, 8, 0), (1, 1, 1)), ((2, 13, 8), (1, 1, 1)), ((5, 10, 8), (1, 1, 1)), ((5, 8, 8), (1, 1, 1)), ((5, 10, 8), (1, 1, 1)), ((5, 8, 0), (1, 1, 1)), ((2, 13, 8), (1, 1, 1)), ((2, 10, 8), (1, 1, 1)), ((2, 10, 8), (1, 1, 1)), ((5, 8, 0), (1, 1, 1)), ((2, 8, 0), (1, 1, 1)), ((2, 8, 0), (1, 1, 1)), ((2, 8, 8), (1, 1, 1)), ((2, 13, 0), (1, 1, 1)), ((2, 13, 0), (1, 1, 1)), ((5, 8, 8), (1, 1, 1)), ((5, 8, 0), (1, 1, 1)), ((2, 10, 8), (1, 1, 1)), ((2, 13, 0), (1, 1, 1)), ((2, 8, 0), (1, 1, 1)), ((2, 10, 8), (1, 1, 1)), ((5, 13, 8), (1, 1, 1)), ((2, 8, 8), (1, 1, 1)), ((2, 8, 0), (1, 1, 1)), ((5, 10, 8), (1, 1, 1)), ((5, 10, 8), (1, 1, 1)), ((5, 13, 8), (1, 1, 1)), ((2, 10, 0), (1, 1, 1)), ((5, 8, 8), (1, 1, 1)), ((2, 10, 0), (1, 1, 1)), ((2, 13, 0), (1, 1, 1)), ((2, 10, 0), (1, 1, 1)), ((5, 13, 8), (1, 1, 1)), ((5, 8, 8), (1, 1, 1)), ((5, 13, 8), (1, 1, 1)), ((5, 8, 0), (1, 1, 1)), ((2, 10, 8), (1, 1, 1)), ((5, 10, 8), (1, 1, 1)), ((2, 8, 8), (1, 1, 1)), ((5, 8, 0), (1, 1, 1)), ((5, 13, 8), (1, 1, 1)), ((5, 10, 8), (1, 1, 1)), ((2, 8, 0), (1, 1, 1)), ((2, 10, 0), (1, 1, 1)), ((5, 8, 0), (1, 1, 1)), ((5, 13, 8), (1, 1, 1)), ((5, 13, 8), (1, 1, 1)), ((2, 8, 0), (1, 1, 1)), ((2, 10, 0), (1, 1, 1)), ((5, 8, 8), (1, 1, 1)), ((2, 8, 0), (1, 1, 1)), ((2, 10, 8), (1, 1, 1)), ((5, 8, 0), (1, 1, 1)), ((5, 8, 0), (1, 1, 1)), ((2, 13, 0), (1, 1, 1)), ((2, 13, 8), (1, 1, 1)), ((5, 13, 8), (1, 1, 1)), ((5, 8, 8), (1, 1, 1)), ((2, 10, 0), (1, 1, 1)), ((2, 8, 8), (1, 1, 1)), ((2, 10, 8), (1, 1, 1)), ((2, 10, 0), (1, 1, 1)), ((5, 8, 8), (1, 1, 1)), ((2, 13, 0), (1, 1, 1)), ((5, 13, 8), (1, 1, 1)), ((5, 10, 8), (1, 1, 1)), ((2, 13, 8), (1, 1, 1))]"
"(33, 41, 5, 0)","[((3, 3, 2), (1, 1, 1)), ((8, 3, 2), (1, 1, 1)), ((8, 1, 2), (1, 1, 1)), ((8, 5, 2), (1, 1, 1)), ((8, 5, 2), (1, 1, 1)), ((3, 3, 2), (1, 1, 1)), ((8, 1, 2), (1, 1, 1)), ((8, 3, 2), (1, 1, 1)), ((8, 3, 2), (1, 1, 1)), ((3, 3, 2), (1, 1, 1)), ((3, 3, 2), (1, 1, 1)), ((8, 1, 2), (1, 1, 1)), ((8, 3, 2), (1, 1, 1)), ((3, 3, 2), (1, 1, 1)), ((3, 3, 2), (1, 1, 1)), ((8, 3, 2), (1, 1, 1)), ((3, 3, 2), (1, 1, 1)), ((8, 3, 2), (1, 1, 1)), ((8, 1, 2), (1, 1, 1)), ((8, 1, 2), (1, 1, 1)), ((8, 1, 2), (1, 1, 1)), ((3, 3, 2), (1, 1, 1)), ((8, 5, 2), (1, 1, 1)), ((8, 5, 2), (1, 1, 1)), ((8, 1, 2), (1, 1, 1)), ((8, 1, 2), (1, 1, 1)), ((3, 3, 2), (1, 1, 1)), ((8, 3, 2), (1, 1, 1))]"
"(33, 41, 8, 0)","[((4, 5, 2), (1, 1, 1)), ((4, 1, 2), (1, 1, 1)), ((4, 3, 2), (1, 1, 1)), ((4, 1, 2), (1, 1, 1)), ((4, 1, 2), (1, 1, 1))]"
"(33, 42, 22, 0)","[((8, 11, 2), (1, 1, 1)), ((8, 11, 2), (1, 1, 1)), ((3, 11, 2), (1, 1, 1)), ((3, 11, 2), (1, 1, 1)), ((3, 11, 2), (1, 1, 1)), ((3, 11, 2), (1, 1, 1)), ((3, 11, 2), (1, 1, 1)), ((3, 11, 2), (1, 1, 1)), ((8, 11, 2), (1, 1, 1)), ((3, 11, 2), (1, 1, 1)), ((8, 14, 2), (1, 1, 1)), ((8, 11, 2), (1, 1, 1)), ((3, 11, 2), (1, 1, 1)), ((8, 11, 2), (1, 1, 1)), ((8, 11, 2), (1, 1, 1)), ((8, 11, 2), (1, 1, 1)), ((8, 11, 2), (1, 1, 1)), ((8, 11, 2), (1, 1, 1))]"
"(33, 42, 42, 0)","[((8, 11, 2), (1, 1, 1))]"
"(33, 43, 29, 0)","[((8, 4, 8), (1, 1, 1)), ((8, 7, 2), (1, 1, 1))]"
"(33, 47, 2, 0)","[((3, 12, 2), (1, 1, 1)), ((8, 12, 2), (1, 1, 1)), ((3, 12, 2), (1, 1, 1)), ((3, 12, 2), (1, 1, 1)), ((8, 12, 2), (1, 1, 1)), ((3, 12, 2), (1, 1, 1)), ((8, 12, 2), (1, 1, 1))]"
"(33, 47, 5, 0)","[((8, '?', 2), (1, 0, 1)), ((8, '?', 2), (1, 0, 1)), ((3, '?', 2), (1, 0, 1)), ((3, '?', 2), (1, 0, 1)), ((3, '?', 2), (1, 0, 1)), ((3, '?', 2), (1, 0, 1))]"
"(33, 47, 12, 0)","[((8, 4, 0), (1, 1, 1))]"
"(33, 47, 14, 0)","[((3, 4, 0), (1, 1, 1))]"
"(33, 47, 16, 0)","[((8, 12, 2), (1, 1, 1)), ((3, 12, 2), (1, 1, 1)), ((8, 12, 2), (1, 1, 1)), ((3, 12, 2), (1, 1, 1)), ((8, 12, 2), (1, 1, 1)), ((3, 12, 2), (1, 1, 1)), ((8, 12, 2), (1, 1, 1)), ((3, 12, 2), (1, 1, 1))]"
"(33, 47, 22, 0)","[((3, 0, 2), (1, 1, 1)), ((3, 0, 2), (1, 1, 1)), ((8, 15, 2), (1, 1, 1)), ((8, 0, 2), (1, 1, 1)), ((3, 15, 2), (1, 1, 1)), ((8, 0, 2), (1, 1, 1)), ((8, 15, 2), (1, 1, 1)), ((3, 0, 2), (1, 1, 1)), ((8, 15, 2), (1, 1, 1)), ((3, 15, 2), (1, 1, 1)), ((3, 0, 2), (1, 1, 1)), ((8, 0, 2), (1, 1, 1)), ((8, 0, 2), (1, 1, 1)), ((3, 0, 2), (1, 1, 1)), ((8, 15, 2), (1, 1, 1)), ((3, 15, 2), (1, 1, 1)), ((3, 0, 2), (1, 1, 1)), ((8, 0, 2), (1, 1, 1)), ((8, 15, 2), (1, 1, 1)), ((3, 15, 2), (1, 1, 1)), ((3, 0, 2), (1, 1, 1)), ((3, 0, 2), (1, 1, 1)), ((8, 0, 2), (1, 1, 1))]"
"(33, 47, 29, 0)","[((3, 9, 8), (1, 1, 1)), ((3, 9, 8), (1, 1, 1)), ((3, 4, 8), (1, 1, 1)), ((8, 4, 0), (1, 1, 1)), ((8, 9, 0), (1, 1, 1)), ((3, 4, 8), (1, 1, 1))]"
"(33, 47, 41, 0)","[((8, 15, 2), (1, 1, 1)), ((8, 15, 2), (1, 1, 1)), ((3, 15, 2), (1, 1, 1)), ((8, 15, 2), (1, 1, 1)), ((8, 15, 2), (1, 1, 1))]"
"(33, 47, 47, 0)","[((3, 9, 2), (1, 1, 1)), ((3, 4, 2), (1, 1, 1)), ((8, 9, 2), (1, 1, 1)), ((3, 4, 2), (1, 1, 1)), ((8, 9, 2), (1, 1, 1)), ((3, 9, 2), (1, 1, 1)), ((3, 9, 2), (1, 1, 1)), ((3, 9, 2), (1, 1, 1)), ((3, 9, 2), (1, 1, 1)), ((3, 4, 2), (1, 1, 1)), ((3, 4, 2), (1, 1, 1)), ((3, 4, 2), (1, 1, 1)), ((3, 9, 2), (1, 1, 1)), ((8, 9, 2), (1, 1, 1)), ((3, 4, 2), (1, 1, 1)), ((8, 9, 2), (1, 1, 1)), ((8, 9, 2), (1, 1, 1)), ((8, 9, 2), (1, 1, 1)), ((3, 4, 2), (1, 1, 1)), ((4, 4, 2), (1, 1, 1))]"
"(33, 51, 5, 0)","[((3, '?', 2), (1, 0, 1)), ((8, '?', 2), (1, 0, 1)), ((8, '?', 2), (1, 0, 1)), ((3, '?', 2), (1, 0, 1)), ((8, '?', 2), (1, 0, 1)), ((8, '?', 2), (1, 0, 1))]"
"(33, 51, 12, 0)","[((8, 9, 0), (1, 1, 1)), ((8, 4, 0), (1, 1, 1)), ((8, 4, 8), (1, 1, 1)), ((3, 9, 8), (1, 1, 1))]"
"(33, 51, 14, 0)","[((3, 8, 2), (1, 1, 1)), ((8, 9, 0), (1, 1, 1))]"
"(33, 51, 16, 0)","[((3, 9, '?'), (1, 1, 0))]"
"(33, 51, 29, 0)","[((3, 4, 0), (1, 1, 1)), ((3, 4, 8), (1, 1, 1)), ((3, 7, 2), (1, 1, 1)), ((8, 9, 8), (1, 1, 1)), ((3, 4, 8), (1, 1, 1)), ((8, 4, 8), (1, 1, 1)), ((8, 9, 8), (1, 1, 1)), ((3, 7, 2), (1, 1, 1)), ((8, 9, 8), (1, 1, 1)), ((3, 4, 0), (1, 1, 1)), ((3, 6, 2), (1, 1, 1)), ((3, 4, 8), (1, 1, 1)), ((3, 6, 2), (1, 1, 1)), ((8, 7, 2), (1, 1, 1)), ((8, 7, 2), (1, 1, 1)), ((8, 7, 2), (1, 1, 1)), ((8, 7, 2), (1, 1, 1)), ((8, 7, 2), (1, 1, 1)), ((8, 4, 8), (1, 1, 1)), ((3, 4, 0), (1, 1, 1)), ((3, 6, 2), (1, 1, 1)), ((3, 4, 0), (1, 1, 1)), ((3, 6, 2), (1, 1, 1)), ((3, 6, 2), (1, 1, 1)), ((3, 4, 0), (1, 1, 1)), ((3, 6, 2), (1, 1, 1)), ((3, 4, 0), (1, 1, 1)), ((3, 9, 8), (1, 1, 1)), ((8, 9, 8), (1, 1, 1)), ((3, 6, 2), (1, 1, 1)), ((8, 4, 8), (1, 1, 1)), ((3, 7, 2), (1, 1, 1)), ((3, 6, 2), (1, 1, 1)), ((3, 7, 2), (1, 1, 1)), ((3, 6, 2), (1, 1, 1)), ((3, 4, 8), (1, 1, 1)), ((8, 7, 2), (1, 1, 1)), ((8, 9, 8), (1, 1, 1)), ((8, 7, 2), (1, 1, 1)), ((3, 9, 8), (1, 1, 1)), ((3, 4, 8), (1, 1, 1)), ((8, 4, 8), (1, 1, 1)), ((3, 7, 2), (1, 1, 1)), ((3, 7, 2), (1, 1, 1)), ((8, 4, 8), (1, 1, 1)), ((3, 7, 2), (1, 1, 1)), ((8, 9, 8), (1, 1, 1)), ((3, 9, 8), (1, 1, 1)), ((3, 7, 2), (1, 1, 1)), ((8, 7, 2), (1, 1, 1)), ((3, 6, 2), (1, 1, 1))]"
"(33, 51, 32, 0)","[((8, 9, 8), (1, 1, 1)), ((8, 4, 8), (1, 1, 1)), ((8, 4, 0), (1, 1, 1)), ((8, 4, 0), (1, 1, 1)), ((8, 4, 0), (1, 1, 1)), ((8, 4, 0), (1, 1, 1))]"
"(35, 2, 2, 0)","[((7, 12, 6), (1, 1, 1)), ((7, 12, 5), (1, 1, 1)), ((7, 12, 6), (1, 1, 1))]"
"(35, 2, 5, 0)","[((14, 12, 15), (1, 1, 1)), ((14, 12, 15), (1, 1, 1)), ((14, 12, 15), (1, 1, 1)), ((14, 12, 15), (1, 1, 1)), ((14, 12, 12), (1, 1, 1)), ((14, 12, 12), (1, 1, 1)), ((14, 1, 10), (1, 1, 1)), ((14, 3, 15), (1, 1, 1)), ((14, 3, 10), (1, 1, 1)), ((14, 3, 12), (1, 1, 1)), ((14, 1, 15), (1, 1, 1)), ((14, 3, 15), (1, 1, 1))]"
"(35, 5, 2, 0)","[((7, 12, 5), (1, 1, 1)), ((7, 12, 5), (1, 1, 1)), ((7, 12, 5), (1, 1, 1)), ((1, 12, 5), (1, 1, 1)), ((7, 12, 5), (1, 1, 1))]"
"(35, 5, 5, 0)","[(('?', 5, 12), (0, 1, 1)), (('?', 5, 10), (0, 1, 1)), ((14, 5, 15), (1, 1, 1)), ((14, 5, 10), (1, 1, 1)), ((14, 5, 10), (1, 1, 1)), ((14, 5, 15), (1, 1, 1)), ((14, 5, 12), (1, 1, 1)), ((14, 5, 10), (1, 1, 1)), ((14, 5, 12), (1, 1, 1)), (('?', 5, 10), (0, 1, 1)), ((14, 5, 12), (1, 1, 1)), ((14, 5, 10), (1, 1, 1)), ((14, 5, 10), (1, 1, 1)), ((14, 12, 12), (1, 1, 1)), ((14, 5, 10), (1, 1, 1)), ((14, 5, 10), (1, 1, 1)), ((14, 5, 15), (1, 1, 1)), (('?', 5, 12), (0, 1, 1)), ((14, 5, 12), (1, 1, 1)), ((14, 5, 12), (1, 1, 1)), ((14, 5, 15), (1, 1, 1)), ((14, 5, 15), (1, 1, 1)), ((14, 5, 12), (1, 1, 1)), ((14, 5, 12), (1, 1, 1)), (('?', 5, 10), (0, 1, 1)), ((14, 12, 12), (1, 1, 1)), (('?', 5, 10), (0, 1, 1)), ((14, 5, 12), (1, 1, 1)), ((14, 5, 12), (1, 1, 1)), ((14, 12, 15), (1, 1, 1)), ((14, 5, 15), (1, 1, 1)), ((14, 5, 15), (1, 1, 1)), ((14, 12, 12), (1, 1, 1)), ((14, 5, 10), (1, 1, 1)), ((14, 12, 12), (1, 1, 1))]"
"(35, 8, 2, 0)","[((7, 12, 6), (1, 1, 1)), ((7, 12, 6), (1, 1, 1)), ((1, 12, 5), (1, 1, 1)), ((1, 12, 5), (1, 1, 1)), ((1, 5, 5), (1, 1, 1)), ((1, 12, 5), (1, 1, 1)), ((7, 12, 5), (1, 1, 1)), ((7, 12, 6), (1, 1, 1)), ((1, 12, 5), (1, 1, 1)), ((1, 12, 5), (1, 1, 1)), ((7, 12, 5), (1, 1, 1)), ((7, 12, 6), (1, 1, 1)), ((7, 12, 5), (1, 1, 1)), ((7, 12, 5), (1, 1, 1)), ((7, 12, 5), (1, 1, 1)), ((1, 5, 5), (1, 1, 1)), ((1, 12, 5), (1, 1, 1)), ((1, 12, 5), (1, 1, 1)), ((1, 12, 5), (1, 1, 1))]"
"(35, 8, 5, 0)","[(('?', 5, 6), (0, 1, 1)), (('?', 5, 6), (0, 1, 1)), (('?', 5, 5), (0, 1, 1)), (('?', 5, 5), (0, 1, 1)), (('?', 5, 6), (0, 1, 1)), (('?', 5, 5), (0, 1, 1)), (('?', 5, 6), (0, 1, 1)), (('?', 5, 5), (0, 1, 1)), (('?', 5, 5), (0, 1, 1)), (('?', 5, 5), (0, 1, 1)), (('?', 12, 5), (0, 1, 1)), (('?', 5, 6), (0, 1, 1)), (('?', 5, 5), (0, 1, 1)), (('?', 5, 6), (0, 1, 1)), (('?', 5, 6), (0, 1, 1)), (('?', 5, 6), (0, 1, 1)), (('?', 5, 5), (0, 1, 1)), (('?', 5, 6), (0, 1, 1)), (('?', 5, 5), (0, 1, 1))]"
"(35, 8, 16, 0)","[((15, 12, 5), (1, 1, 1))]"
"(35, 8, 19, 0)","[(('?', 12, 5), (0, 1, 1))]"
"(35, 8, 28, 0)","[(('?', 12, 5), (0, 1, 1)), (('?', 12, 5), (0, 1, 1)), ((15, 12, 5), (1, 1, 1)), (('?', 12, 5), (0, 1, 1)), (('?', 12, 5), (0, 1, 1)), ((15, 12, 5), (1, 1, 1)), (('?', 12, 5), (0, 1, 1)), (('?', 12, 5), (0, 1, 1))]"
"(35, 8, 35, 0)","[((15, 12, 5), (1, 1, 1)), ((15, 12, 5), (1, 1, 1))]"
"(35, 16, 5, 0)","[(('?', 12, 12), (0, 1, 1)), (('?', 12, 10), (0, 1, 1)), (('?', 12, 10), (0, 1, 1)), (('?', 12, 10), (0, 1, 1)), (('?', 12, 15), (0, 1, 1)), (('?', 12, 12), (0, 1, 1)), (('?', 12, 15), (0, 1, 1)), (('?', 12, 10), (0, 1, 1)), (('?', 12, 12), (0, 1, 1)), (('?', 12, 15), (0, 1, 1)), ((15, 12, 10), (1, 1, 1)), (('?', 12, 12), (0, 1, 1)), (('?', 12, 15), (0, 1, 1)), (('?', 12, 10), (0, 1, 1)), (('?', 12, 15), (0, 1, 1)), (('?', 12, 10), (0, 1, 1)), (('?', 12, 15), (0, 1, 1)), (('?', 12, 15), (0, 1, 1)), (('?', 12, 12), (0, 1, 1)), (('?', 12, 12), (0, 1, 1)), (('?', 12, 10), (0, 1, 1)), (('?', 12, 15), (0, 1, 1))]"
"(35, 19, 19, 0)","[((10, 12, 6), (1, 1, 1))]"
"(35, 19, 22, 0)","[((13, 14, 10), (1, 1, 1))]"
"(35, 19, 48, 0)","[((13, 3, 12), (1, 1, 1))]"
"(35, 22, 5, 0)","[((15, 2, 10), (1, 1, 1)), ((14, 2, 15), (1, 1, 1)), ((14, 14, 10), (1, 1, 1)), ((14, 2, 10), (1, 1, 1)), ((14, 2, 12), (1, 1, 1)), ((14, 2, 15), (1, 1, 1)), ((14, 2, 12), (1, 1, 1)), ((14, 11, 10), (1, 1, 1)), ((14, 2, 15), (1, 1, 1)), ((15, 2, 10), (1, 1, 1)), ((14, 14, 10), (1, 1, 1)), ((14, 2, 15), (1, 1, 1)), ((14, 2, 10), (1, 1, 1)), ((14, 14, 15), (1, 1, 1)), ((14, 2, 15), (1, 1, 1)), ((14, 11, 12), (1, 1, 1)), ((14, 2, 15), (1, 1, 1)), ((14, 2, 10), (1, 1, 1)), ((14, 11, 10), (1, 1, 1)), ((14, 14, 10), (1, 1, 1)), ((14, 14, 10), (1, 1, 1)), ((14, 2, 15), (1, 1, 1)), ((14, 14, 15), (1, 1, 1)), ((15, 2, 5), (1, 1, 1)), ((14, 2, 15), (1, 1, 1)), ((14, 14, 15), (1, 1, 1)), ((14, 2, 10), (1, 1, 1)), ((14, 14, 10), (1, 1, 1)), ((14, 14, 15), (1, 1, 1)), ((14, 14, 10), (1, 1, 1)), ((14, 11, 10), (1, 1, 1)), ((14, 14, 10), (1, 1, 1)), ((14, 14, 15), (1, 1, 1)), ((14, 2, 10), (1, 1, 1)), ((14, 11, 12), (1, 1, 1)), ((14, 14, 10), (1, 1, 1)), ((14, 14, 10), (1, 1, 1)), ((14, 11, 15), (1, 1, 1)), ((14, 2, 12), (1, 1, 1)), ((14, 11, 12), (1, 1, 1)), ((14, 15, 12), (1, 1, 1)), ((14, 0, 12), (1, 1, 1)), ((14, 2, 10), (1, 1, 1)), ((14, 11, 10), (1, 1, 1)), ((14, 11, 15), (1, 1, 1)), ((14, 11, 15), (1, 1, 1)), ((14, 11, 15), (1, 1, 1)), ((14, 11, 15), (1, 1, 1))]"
"(35, 22, 22, 0)","[((14, 15, 15), (1, 1, 1)), ((14, 0, 12), (1, 1, 1)), ((14, 14, '?'), (1, 1, 0)), ((14, 15, 12), (1, 1, 1)), ((14, 15, 12), (1, 1, 1)), ((14, 0, 12), (1, 1, 1)), ((14, 2, 12), (1, 1, 1)), ((14, 15, 10), (1, 1, 1)), ((14, 15, 15), (1, 1, 1)), ((14, 0, 15), (1, 1, 1)), ((14, 15, 15), (1, 1, 1)), ((14, 0, 15), (1, 1, 1)), ((14, 0, 15), (1, 1, 1)), ((14, 2, 15), (1, 1, 1)), ((14, 15, 12), (1, 1, 1)), ((14, 15, 12), (1, 1, 1)), ((14, 0, 15), (1, 1, 1)), ((14, 2, '?'), (1, 1, 0)), ((14, 14, 15), (1, 1, 1)), ((14, 0, 12), (1, 1, 1)), ((14, 15, 15), (1, 1, 1)), ((14, 15, 15), (1, 1, 1)), ((14, 15, 15), (1, 1, 1)), ((14, 15, 10), (1, 1, 1)), ((14, 15, 15), (1, 1, 1)), ((14, 15, 10), (1, 1, 1)), ((14, 0, 15), (1, 1, 1)), ((14, 15, 12), (1, 1, 1)), ((14, 2, 12), (1, 1, 1)), ((14, 15, 10), (1, 1, 1)), ((14, 15, 10), (1, 1, 1)), ((14, 0, 15), (1, 1, 1)), ((14, 14, 15), (1, 1, 1)), ((14, 14, 15), (1, 1, 1)), ((14, 0, 12), (1, 1, 1)), ((14, 2, 12), (1, 1, 1)), ((14, 2, 10), (1, 1, 1)), ((14, 0, 12), (1, 1, 1)), ((14, 15, 15), (1, 1, 1)), ((14, 15, 15), (1, 1, 1)), ((14, 2, 12), (1, 1, 1)), ((14, 0, 15), (1, 1, 1)), ((14, 15, 10), (1, 1, 1)), ((14, 15, 12), (1, 1, 1)), ((14, 2, 12), (1, 1, 1))]"
"(35, 22, 41, 0)","[((14, 14, 5), (1, 1, 1)), ((14, 2, 6), (1, 1, 1)), ((14, 2, 5), (1, 1, 1)), ((14, 2, 5), (1, 1, 1)), ((14, 14, 5), (1, 1, 1)), ((14, 2, 6), (1, 1, 1)), ((14, 2, 5), (1, 1, 1)), ((14, 2, 5), (1, 1, 1)), ((14, 2, 6), (1, 1, 1)), ((14, 14, 5), (1, 1, 1)), ((14, 2, 5), (1, 1, 1)), ((14, 14, 5), (1, 1, 1)), ((14, 2, 5), (1, 1, 1)), ((14, 14, 5), (1, 1, 1)), ((14, 2, 6), (1, 1, 1)), ((14, 2, 5), (1, 1, 1)), ((14, 2, 5), (1, 1, 1)), ((14, 14, 5), (1, 1, 1)), ((14, 14, 5), (1, 1, 1)), ((14, 2, 6), (1, 1, 1))]"
"(35, 28, 5, 0)","[((14, 1, 6), (1, 1, 1)), ((14, 3, 6), (1, 1, 1)), ((14, 1, 5), (1, 1, 1)), ((14, 3, 6), (1, 1, 1)), ((14, 3, 5), (1, 1, 1)), ((14, 3, 5), (1, 1, 1)), ((14, 1, 5), (1, 1, 1)), ((14, 3, 6), (1, 1, 1)), ((14, 3, 6), (1, 1, 1)), ((14, 3, 5), (1, 1, 1))]"
"(35, 28, 22, 0)","[((14, 11, 6), (1, 1, 1)), ((14, 11, 6), (1, 1, 1)), ((14, 11, 6), (1, 1, 1)), ((14, 11, 6), (1, 1, 1)), ((14, 11, 6), (1, 1, 1)), ((14, 11, 6), (1, 1, 1))]"
"(35, 35, 5, 0)","[((14, 5, 6), (1, 1, 1)), ((14, 5, 6), (1, 1, 1)), ((14, 5, 6), (1, 1, 1)), ((14, 5, 6), (1, 1, 1)), ((14, 5, 6), (1, 1, 1)), ((14, 5, 6), (1, 1, 1)), ((14, 5, 6), (1, 1, 1))]"
"(35, 35, 8, 0)","[((14, 12, 6), (1, 1, 1)), ((14, 12, 6), (1, 1, 1)), ((14, 12, 6), (1, 1, 1)), ((14, 12, 6), (1, 1, 1)), ((14, 12, 6), (1, 1, 1)), ((14, 12, 6), (1, 1, 1)), ((14, 12, 6), (1, 1, 1)), ((14, 12, 6), (1, 1, 1)), ((14, 12, 6), (1, 1, 1))]"
"(35, 35, 22, 0)","[((14, 2, 6), (1, 1, 1)), ((14, 2, 6), (1, 1, 1)), ((14, 15, 6), (1, 1, 1)), ((14, 0, 6), (1, 1, 1)), ((14, 15, 6), (1, 1, 1)), ((14, 15, 6), (1, 1, 1)), ((14, 0, 6), (1, 1, 1)), ((14, 0, 6), (1, 1, 1)), ((14, 15, 5), (1, 1, 1)), ((14, 0, 5), (1, 1, 1)), ((14, 15, 5), (1, 1, 1)), ((14, 15, 5), (1, 1, 1)), ((14, 15, 6), (1, 1, 1)), ((14, 15, 5), (1, 1, 1)), ((14, 15, 6), (1, 1, 1)), ((14, 0, 5), (1, 1, 1)), ((14, 0, 6), (1, 1, 1))]"
